condition,reward,response_index,old_top10_count,new_top10_count,label_overlap_count,label_overlap_fraction_of_old,label_overlap
slightly_prompting,90,20,10,10,0,0.0,
slightly_prompting,90,21,10,10,0,0.0,
slightly_prompting,90,22,10,10,0,0.0,
slightly_prompting,90,23,10,10,0,0.0,
slightly_prompting,90,24,10,10,0,0.0,
slightly_prompting,90,25,10,10,0,0.0,
slightly_prompting,90,26,10,10,0,0.0,
slightly_prompting,90,27,10,10,0,0.0,
slightly_prompting,90,28,10,10,0,0.0,
slightly_prompting,90,29,10,10,0,0.0,
slightly_prompting,90,30,10,10,0,0.0,
slightly_prompting,90,31,10,10,0,0.0,
slightly_prompting,90,32,10,10,0,0.0,
slightly_prompting,90,33,10,10,0,0.0,
slightly_prompting,90,34,10,10,0,0.0,
slightly_prompting,90,35,10,10,0,0.0,
slightly_prompting,90,36,10,10,0,0.0,
slightly_prompting,90,37,10,10,0,0.0,
slightly_prompting,90,38,10,10,0,0.0,
slightly_prompting,90,39,10,10,0,0.0,
slightly_prompting,90,40,10,10,0,0.0,
slightly_prompting,95,1,10,10,0,0.0,
slightly_prompting,95,2,10,10,0,0.0,
slightly_prompting,95,3,10,10,0,0.0,
slightly_prompting,95,4,10,10,0,0.0,
slightly_prompting,95,5,10,10,0,0.0,
slightly_prompting,95,6,10,10,0,0.0,
slightly_prompting,95,7,10,10,0,0.0,
slightly_prompting,95,8,10,10,0,0.0,
slightly_prompting,95,9,10,10,0,0.0,
slightly_prompting,95,10,10,10,0,0.0,
slightly_prompting,95,11,10,10,0,0.0,
slightly_prompting,95,12,10,10,0,0.0,
slightly_prompting,95,13,10,10,0,0.0,
slightly_prompting,95,14,10,10,0,0.0,
slightly_prompting,95,15,10,10,0,0.0,
slightly_prompting,95,16,10,10,0,0.0,
slightly_prompting,95,17,10,10,0,0.0,
slightly_prompting,95,18,10,10,0,0.0,
slightly_prompting,95,19,10,10,0,0.0,
slightly_prompting,95,20,10,10,0,0.0,
slightly_prompting,95,21,10,10,0,0.0,
slightly_prompting,95,22,10,10,0,0.0,
slightly_prompting,95,23,10,10,0,0.0,
slightly_prompting,95,24,10,10,0,0.0,
slightly_prompting,95,25,10,10,0,0.0,
slightly_prompting,95,26,10,10,0,0.0,
slightly_prompting,95,27,10,10,0,0.0,
slightly_prompting,95,28,10,10,0,0.0,
slightly_prompting,95,29,10,10,0,0.0,
slightly_prompting,95,30,10,10,0,0.0,
slightly_prompting,95,31,10,10,0,0.0,
slightly_prompting,95,32,10,10,0,0.0,
slightly_prompting,95,33,10,10,0,0.0,
slightly_prompting,95,34,10,10,0,0.0,
slightly_prompting,95,35,10,10,0,0.0,
slightly_prompting,95,36,10,10,0,0.0,
slightly_prompting,95,37,10,10,0,0.0,
slightly_prompting,95,38,10,10,0,0.0,
slightly_prompting,95,39,10,10,0,0.0,
slightly_prompting,95,40,10,10,0,0.0,
slightly_prompting,100,1,10,10,0,0.0,
slightly_prompting,100,2,10,10,0,0.0,
slightly_prompting,100,3,10,10,0,0.0,
slightly_prompting,100,4,10,10,0,0.0,
slightly_prompting,100,5,10,10,0,0.0,
slightly_prompting,100,6,10,10,0,0.0,
slightly_prompting,100,7,10,10,0,0.0,
slightly_prompting,100,8,10,10,0,0.0,
slightly_prompting,100,9,10,10,0,0.0,
slightly_prompting,100,10,10,10,0,0.0,
slightly_prompting,100,11,10,10,0,0.0,
slightly_prompting,100,12,10,10,0,0.0,
slightly_prompting,100,13,10,10,0,0.0,
slightly_prompting,100,14,10,10,0,0.0,
slightly_prompting,100,15,10,10,0,0.0,
slightly_prompting,100,16,10,10,0,0.0,
slightly_prompting,100,17,10,10,0,0.0,
slightly_prompting,100,18,10,10,0,0.0,
slightly_prompting,100,19,10,10,0,0.0,
slightly_prompting,100,20,10,10,0,0.0,
slightly_prompting,100,21,10,10,0,0.0,
slightly_prompting,100,22,10,10,0,0.0,
slightly_prompting,100,23,10,10,0,0.0,
slightly_prompting,100,24,10,10,0,0.0,
slightly_prompting,100,25,10,10,0,0.0,
slightly_prompting,100,26,10,10,0,0.0,
slightly_prompting,100,27,10,10,0,0.0,
slightly_prompting,100,28,10,10,0,0.0,
slightly_prompting,100,29,10,10,0,0.0,
slightly_prompting,100,30,10,10,0,0.0,
slightly_prompting,100,31,10,10,0,0.0,
slightly_prompting,100,32,10,10,0,0.0,
slightly_prompting,100,33,10,10,0,0.0,
slightly_prompting,100,34,10,10,0,0.0,
slightly_prompting,100,35,10,10,0,0.0,
slightly_prompting,100,36,10,10,0,0.0,
slightly_prompting,100,37,10,10,0,0.0,
slightly_prompting,100,38,10,10,0,0.0,
slightly_prompting,100,39,10,10,0,0.0,
slightly_prompting,100,40,10,10,0,0.0,
slightly_prompting,105,1,10,10,0,0.0,
slightly_prompting,105,2,10,10,0,0.0,
slightly_prompting,105,3,10,10,0,0.0,
slightly_prompting,105,4,10,10,0,0.0,
slightly_prompting,105,5,10,10,0,0.0,
slightly_prompting,105,6,10,10,0,0.0,
slightly_prompting,105,7,10,10,0,0.0,
slightly_prompting,105,8,10,10,0,0.0,
slightly_prompting,105,9,10,10,0,0.0,
slightly_prompting,105,10,10,10,0,0.0,
slightly_prompting,105,11,10,10,0,0.0,
slightly_prompting,105,12,10,10,0,0.0,
slightly_prompting,105,13,10,10,0,0.0,
slightly_prompting,105,14,10,10,0,0.0,
slightly_prompting,105,15,10,10,0,0.0,
slightly_prompting,105,16,10,10,0,0.0,
slightly_prompting,105,17,10,10,0,0.0,
slightly_prompting,105,18,10,10,0,0.0,
slightly_prompting,105,19,10,10,0,0.0,
slightly_prompting,105,20,10,10,0,0.0,
slightly_prompting,105,21,10,10,0,0.0,
slightly_prompting,105,22,10,10,0,0.0,
slightly_prompting,105,23,10,10,0,0.0,
slightly_prompting,105,24,10,10,0,0.0,
slightly_prompting,105,25,10,10,0,0.0,
slightly_prompting,105,26,10,10,0,0.0,
slightly_prompting,105,27,10,10,0,0.0,
slightly_prompting,105,28,10,10,0,0.0,
slightly_prompting,105,29,10,10,0,0.0,
slightly_prompting,105,30,10,10,0,0.0,
slightly_prompting,105,31,10,10,0,0.0,
slightly_prompting,105,32,10,10,0,0.0,
slightly_prompting,105,33,10,10,0,0.0,
slightly_prompting,105,34,10,10,0,0.0,
slightly_prompting,105,35,10,10,0,0.0,
slightly_prompting,105,36,10,10,0,0.0,
slightly_prompting,105,37,10,10,0,0.0,
slightly_prompting,105,38,10,10,0,0.0,
slightly_prompting,105,39,10,10,0,0.0,
slightly_prompting,105,40,10,10,0,0.0,
slightly_prompting,110,1,10,10,0,0.0,
slightly_prompting,110,2,10,10,0,0.0,
slightly_prompting,110,3,10,10,0,0.0,
slightly_prompting,110,4,10,10,0,0.0,
slightly_prompting,110,5,10,10,0,0.0,
slightly_prompting,110,6,10,10,0,0.0,
slightly_prompting,110,7,10,10,0,0.0,
slightly_prompting,110,8,10,10,0,0.0,
slightly_prompting,110,9,10,10,0,0.0,
slightly_prompting,110,10,10,10,0,0.0,
slightly_prompting,110,11,10,10,0,0.0,
slightly_prompting,110,12,10,10,0,0.0,
slightly_prompting,110,13,10,10,0,0.0,
slightly_prompting,110,14,10,10,0,0.0,
slightly_prompting,110,15,10,10,0,0.0,
slightly_prompting,110,16,10,10,0,0.0,
slightly_prompting,110,17,10,10,0,0.0,
slightly_prompting,110,18,10,10,0,0.0,
slightly_prompting,110,19,10,10,0,0.0,
slightly_prompting,110,20,10,10,0,0.0,
slightly_prompting,110,21,10,10,0,0.0,
slightly_prompting,110,22,10,10,0,0.0,
slightly_prompting,110,23,10,10,0,0.0,
slightly_prompting,110,24,10,10,0,0.0,
slightly_prompting,110,25,10,10,0,0.0,
slightly_prompting,110,26,10,10,0,0.0,
slightly_prompting,110,27,10,10,0,0.0,
slightly_prompting,110,28,10,10,0,0.0,
slightly_prompting,110,29,10,10,0,0.0,
slightly_prompting,110,30,10,10,0,0.0,
slightly_prompting,110,31,10,10,0,0.0,
slightly_prompting,110,32,10,10,0,0.0,
slightly_prompting,110,33,10,10,0,0.0,
slightly_prompting,110,34,10,10,0,0.0,
slightly_prompting,110,35,10,10,0,0.0,
slightly_prompting,110,36,10,10,0,0.0,
slightly_prompting,110,37,10,10,0,0.0,
slightly_prompting,110,38,10,10,0,0.0,
slightly_prompting,110,39,10,10,0,0.0,
slightly_prompting,110,40,10,10,0,0.0,
slightly_prompting,115,1,10,10,0,0.0,
slightly_prompting,115,2,10,10,0,0.0,
slightly_prompting,115,3,10,10,0,0.0,
slightly_prompting,115,4,10,10,0,0.0,
slightly_prompting,115,5,10,10,0,0.0,
slightly_prompting,115,6,10,10,0,0.0,
slightly_prompting,115,7,10,10,0,0.0,
slightly_prompting,115,8,10,10,0,0.0,
slightly_prompting,115,9,10,10,0,0.0,
slightly_prompting,115,10,10,10,0,0.0,
slightly_prompting,115,11,10,10,0,0.0,
slightly_prompting,115,12,10,10,0,0.0,
slightly_prompting,115,13,10,10,0,0.0,
slightly_prompting,115,14,10,10,0,0.0,
slightly_prompting,115,15,10,10,0,0.0,
slightly_prompting,115,16,10,10,0,0.0,
slightly_prompting,115,17,10,10,0,0.0,
slightly_prompting,115,18,10,10,0,0.0,
slightly_prompting,115,19,10,10,0,0.0,
slightly_prompting,115,20,10,10,0,0.0,
slightly_prompting,115,21,10,10,0,0.0,
slightly_prompting,115,22,10,10,0,0.0,
slightly_prompting,115,23,10,10,0,0.0,
slightly_prompting,115,24,10,10,0,0.0,
slightly_prompting,115,25,10,10,0,0.0,
slightly_prompting,115,26,10,10,0,0.0,
slightly_prompting,115,27,10,10,0,0.0,
slightly_prompting,115,28,10,10,0,0.0,
slightly_prompting,115,29,10,10,0,0.0,
slightly_prompting,115,30,10,10,0,0.0,
slightly_prompting,115,31,10,10,0,0.0,
slightly_prompting,115,32,10,10,0,0.0,
slightly_prompting,115,33,10,10,0,0.0,
slightly_prompting,115,34,10,10,0,0.0,
slightly_prompting,115,35,10,10,0,0.0,
slightly_prompting,115,36,10,10,0,0.0,
slightly_prompting,115,37,10,10,0,0.0,
slightly_prompting,115,38,10,10,0,0.0,
slightly_prompting,115,39,10,10,0,0.0,
slightly_prompting,115,40,10,10,0,0.0,
slightly_prompting,120,1,10,10,0,0.0,
slightly_prompting,120,2,10,10,0,0.0,
slightly_prompting,120,3,10,10,0,0.0,
slightly_prompting,120,4,10,10,0,0.0,
slightly_prompting,120,5,10,10,0,0.0,
slightly_prompting,120,6,10,10,0,0.0,
slightly_prompting,120,7,10,10,0,0.0,
slightly_prompting,120,8,10,10,0,0.0,
slightly_prompting,120,9,10,10,0,0.0,
slightly_prompting,120,10,10,10,0,0.0,
slightly_prompting,120,11,10,10,0,0.0,
slightly_prompting,120,12,10,10,0,0.0,
slightly_prompting,120,13,10,10,0,0.0,
slightly_prompting,120,14,10,10,0,0.0,
slightly_prompting,120,15,10,10,0,0.0,
slightly_prompting,120,16,10,10,0,0.0,
slightly_prompting,120,17,10,10,0,0.0,
slightly_prompting,120,18,10,10,0,0.0,
slightly_prompting,120,19,10,10,0,0.0,
slightly_prompting,120,20,10,10,0,0.0,
slightly_prompting,120,21,10,10,0,0.0,
slightly_prompting,120,22,10,10,0,0.0,
slightly_prompting,120,23,10,10,0,0.0,
slightly_prompting,120,24,10,10,0,0.0,
slightly_prompting,120,25,10,10,0,0.0,
slightly_prompting,120,26,10,10,0,0.0,
slightly_prompting,120,27,10,10,0,0.0,
slightly_prompting,120,28,10,10,0,0.0,
slightly_prompting,120,29,10,10,0,0.0,
slightly_prompting,120,30,10,10,0,0.0,
slightly_prompting,120,31,10,10,0,0.0,
slightly_prompting,120,32,10,10,0,0.0,
slightly_prompting,120,33,10,10,0,0.0,
slightly_prompting,120,34,10,10,0,0.0,
slightly_prompting,120,35,10,10,0,0.0,
slightly_prompting,120,36,10,10,0,0.0,
slightly_prompting,120,37,10,10,0,0.0,
slightly_prompting,120,38,10,10,0,0.0,
slightly_prompting,120,39,10,10,0,0.0,
slightly_prompting,120,40,10,10,0,0.0,
slightly_prompting,125,1,10,10,0,0.0,
slightly_prompting,125,2,10,10,0,0.0,
slightly_prompting,125,3,10,10,0,0.0,
slightly_prompting,125,4,10,10,0,0.0,
slightly_prompting,125,5,10,10,0,0.0,
slightly_prompting,125,6,10,10,0,0.0,
slightly_prompting,125,7,10,10,0,0.0,
slightly_prompting,125,8,10,10,0,0.0,
slightly_prompting,125,9,10,10,0,0.0,
slightly_prompting,125,10,10,10,0,0.0,
slightly_prompting,125,11,10,10,0,0.0,
slightly_prompting,125,12,10,10,0,0.0,
slightly_prompting,125,13,10,10,0,0.0,
slightly_prompting,125,14,10,10,0,0.0,
slightly_prompting,125,15,10,10,0,0.0,
slightly_prompting,125,16,10,10,0,0.0,
slightly_prompting,125,17,10,10,0,0.0,
slightly_prompting,125,18,10,10,0,0.0,
slightly_prompting,125,19,10,10,0,0.0,
slightly_prompting,125,20,10,10,0,0.0,
slightly_prompting,125,21,10,10,0,0.0,
slightly_prompting,125,22,10,10,0,0.0,
slightly_prompting,125,23,10,10,0,0.0,
slightly_prompting,125,24,10,10,0,0.0,
slightly_prompting,125,25,10,10,0,0.0,
slightly_prompting,125,26,10,10,0,0.0,
slightly_prompting,125,27,10,10,0,0.0,
slightly_prompting,125,28,10,10,0,0.0,
slightly_prompting,125,29,10,10,0,0.0,
slightly_prompting,125,30,10,10,0,0.0,
slightly_prompting,125,31,10,10,0,0.0,
slightly_prompting,125,32,10,10,0,0.0,
slightly_prompting,125,33,10,10,0,0.0,
slightly_prompting,125,34,10,10,0,0.0,
slightly_prompting,125,35,10,10,0,0.0,
slightly_prompting,125,36,10,10,0,0.0,
slightly_prompting,125,37,10,10,0,0.0,
slightly_prompting,125,38,10,10,0,0.0,
slightly_prompting,125,39,10,10,0,0.0,
slightly_prompting,125,40,10,10,0,0.0,
slightly_prompting,130,1,10,10,0,0.0,
slightly_prompting,130,2,10,10,0,0.0,
slightly_prompting,130,3,10,10,0,0.0,
slightly_prompting,130,4,10,10,0,0.0,
slightly_prompting,130,5,10,10,0,0.0,
slightly_prompting,130,6,10,10,0,0.0,
slightly_prompting,130,7,10,10,0,0.0,
slightly_prompting,130,8,10,10,0,0.0,
slightly_prompting,130,9,10,10,0,0.0,
slightly_prompting,130,10,10,10,0,0.0,
slightly_prompting,130,11,10,10,0,0.0,
slightly_prompting,130,12,10,10,0,0.0,
slightly_prompting,130,13,10,10,0,0.0,
slightly_prompting,130,14,10,10,0,0.0,
slightly_prompting,130,15,10,10,0,0.0,
slightly_prompting,130,16,10,10,0,0.0,
slightly_prompting,130,17,10,10,0,0.0,
slightly_prompting,130,18,10,10,0,0.0,
slightly_prompting,130,19,10,10,0,0.0,
slightly_prompting,130,20,10,10,0,0.0,
slightly_prompting,130,21,10,10,0,0.0,
slightly_prompting,130,22,10,10,0,0.0,
slightly_prompting,130,23,10,10,0,0.0,
slightly_prompting,130,24,10,10,0,0.0,
slightly_prompting,130,25,10,10,0,0.0,
slightly_prompting,130,26,10,10,0,0.0,
slightly_prompting,130,27,10,10,0,0.0,
slightly_prompting,130,28,10,10,0,0.0,
slightly_prompting,130,29,10,10,0,0.0,
slightly_prompting,130,30,10,10,0,0.0,
slightly_prompting,130,31,10,10,0,0.0,
slightly_prompting,130,32,10,10,0,0.0,
slightly_prompting,130,33,10,10,0,0.0,
slightly_prompting,130,34,10,10,0,0.0,
slightly_prompting,130,35,10,10,0,0.0,
slightly_prompting,130,36,10,10,0,0.0,
slightly_prompting,130,37,10,10,0,0.0,
slightly_prompting,130,38,10,10,0,0.0,
slightly_prompting,130,39,10,10,0,0.0,
slightly_prompting,130,40,10,10,0,0.0,
slightly_prompting,135,1,10,10,0,0.0,
slightly_prompting,135,2,10,10,0,0.0,
slightly_prompting,135,3,10,10,0,0.0,
slightly_prompting,135,4,10,10,0,0.0,
slightly_prompting,135,5,10,10,0,0.0,
slightly_prompting,135,6,10,10,0,0.0,
slightly_prompting,135,7,10,10,0,0.0,
slightly_prompting,135,8,10,10,0,0.0,
slightly_prompting,135,9,10,10,0,0.0,
slightly_prompting,135,10,10,10,0,0.0,
slightly_prompting,135,11,10,10,0,0.0,
slightly_prompting,135,12,10,10,0,0.0,
slightly_prompting,135,13,10,10,0,0.0,
slightly_prompting,135,14,10,10,0,0.0,
slightly_prompting,135,15,10,10,0,0.0,
slightly_prompting,135,16,10,10,0,0.0,
slightly_prompting,135,17,10,10,0,0.0,
slightly_prompting,135,18,10,10,0,0.0,
slightly_prompting,135,19,10,10,0,0.0,
slightly_prompting,135,20,10,10,0,0.0,
slightly_prompting,135,21,10,10,0,0.0,
slightly_prompting,135,22,10,10,0,0.0,
slightly_prompting,135,23,10,10,0,0.0,
slightly_prompting,135,24,10,10,0,0.0,
slightly_prompting,135,25,10,10,0,0.0,
slightly_prompting,135,26,10,10,0,0.0,
slightly_prompting,135,27,10,10,0,0.0,
slightly_prompting,135,28,10,10,0,0.0,
slightly_prompting,135,29,10,10,0,0.0,
slightly_prompting,135,30,10,10,0,0.0,
slightly_prompting,135,31,10,10,0,0.0,
slightly_prompting,135,32,10,10,0,0.0,
slightly_prompting,135,33,10,10,0,0.0,
slightly_prompting,135,34,10,10,0,0.0,
slightly_prompting,135,35,10,10,0,0.0,
slightly_prompting,135,36,10,10,0,0.0,
slightly_prompting,135,37,10,10,0,0.0,
slightly_prompting,135,38,10,10,0,0.0,
slightly_prompting,135,39,10,10,0,0.0,
slightly_prompting,135,40,10,10,0,0.0,
slightly_prompting,140,1,10,10,0,0.0,
slightly_prompting,140,2,10,10,0,0.0,
slightly_prompting,140,3,10,10,0,0.0,
slightly_prompting,140,4,10,10,0,0.0,
slightly_prompting,140,5,10,10,0,0.0,
slightly_prompting,140,6,10,10,0,0.0,
slightly_prompting,140,7,10,10,0,0.0,
slightly_prompting,140,8,10,10,0,0.0,
slightly_prompting,140,9,10,10,0,0.0,
slightly_prompting,140,10,10,10,0,0.0,
slightly_prompting,140,11,10,10,0,0.0,
slightly_prompting,140,12,10,10,0,0.0,
slightly_prompting,140,13,10,10,0,0.0,
slightly_prompting,140,14,10,10,0,0.0,
slightly_prompting,140,15,10,10,0,0.0,
slightly_prompting,140,16,10,10,0,0.0,
slightly_prompting,140,17,10,10,0,0.0,
slightly_prompting,140,18,10,10,0,0.0,
slightly_prompting,140,19,10,10,0,0.0,
slightly_prompting,140,20,10,10,0,0.0,
slightly_prompting,140,21,10,10,0,0.0,
slightly_prompting,140,22,10,10,0,0.0,
slightly_prompting,140,23,10,10,0,0.0,
slightly_prompting,140,24,10,10,0,0.0,
slightly_prompting,140,25,10,10,0,0.0,
slightly_prompting,140,26,10,10,0,0.0,
slightly_prompting,140,27,10,10,0,0.0,
slightly_prompting,140,28,10,10,0,0.0,
slightly_prompting,140,29,10,10,0,0.0,
slightly_prompting,140,30,10,10,0,0.0,
slightly_prompting,140,31,10,10,0,0.0,
slightly_prompting,140,32,10,10,0,0.0,
slightly_prompting,140,33,10,10,0,0.0,
slightly_prompting,140,34,10,10,0,0.0,
slightly_prompting,140,35,10,10,0,0.0,
slightly_prompting,140,36,10,10,0,0.0,
slightly_prompting,140,37,10,10,0,0.0,
slightly_prompting,140,38,10,10,0,0.0,
slightly_prompting,140,39,10,10,0,0.0,
slightly_prompting,140,40,10,10,0,0.0,
slightly_prompting,145,1,10,10,0,0.0,
slightly_prompting,145,2,10,10,0,0.0,
slightly_prompting,145,3,10,10,0,0.0,
slightly_prompting,145,4,10,10,0,0.0,
slightly_prompting,145,5,10,10,0,0.0,
slightly_prompting,145,6,10,10,0,0.0,
slightly_prompting,145,7,10,10,0,0.0,
slightly_prompting,145,8,10,10,0,0.0,
slightly_prompting,145,9,10,10,0,0.0,
slightly_prompting,145,10,10,10,0,0.0,
slightly_prompting,145,11,10,10,0,0.0,
slightly_prompting,145,12,10,10,0,0.0,
slightly_prompting,145,13,10,10,0,0.0,
slightly_prompting,145,14,10,10,0,0.0,
slightly_prompting,145,15,10,10,0,0.0,
slightly_prompting,145,16,10,10,0,0.0,
slightly_prompting,145,17,10,10,0,0.0,
slightly_prompting,145,18,10,10,0,0.0,
slightly_prompting,145,19,10,10,0,0.0,
slightly_prompting,145,20,10,10,0,0.0,
slightly_prompting,145,21,10,10,0,0.0,
slightly_prompting,145,22,10,10,0,0.0,
slightly_prompting,145,23,10,10,0,0.0,
slightly_prompting,145,24,10,10,0,0.0,
slightly_prompting,145,25,10,10,0,0.0,
slightly_prompting,145,26,10,10,0,0.0,
slightly_prompting,145,27,10,10,0,0.0,
slightly_prompting,145,28,10,10,0,0.0,
slightly_prompting,145,29,10,10,0,0.0,
slightly_prompting,145,30,10,10,0,0.0,
slightly_prompting,145,31,10,10,0,0.0,
slightly_prompting,145,32,10,10,0,0.0,
slightly_prompting,145,33,10,10,0,0.0,
slightly_prompting,145,34,10,10,0,0.0,
slightly_prompting,145,35,10,10,0,0.0,
slightly_prompting,145,36,10,10,0,0.0,
slightly_prompting,145,37,10,10,0,0.0,
slightly_prompting,145,38,10,10,0,0.0,
slightly_prompting,145,39,10,10,0,0.0,
slightly_prompting,145,40,10,10,0,0.0,
slightly_prompting,150,1,10,10,0,0.0,
slightly_prompting,150,2,10,10,0,0.0,
slightly_prompting,150,3,10,10,0,0.0,
slightly_prompting,150,4,10,10,0,0.0,
slightly_prompting,150,5,10,10,0,0.0,
slightly_prompting,150,6,10,10,0,0.0,
slightly_prompting,150,7,10,10,0,0.0,
slightly_prompting,150,8,10,10,0,0.0,
slightly_prompting,150,9,10,10,0,0.0,
slightly_prompting,150,10,10,10,0,0.0,
slightly_prompting,150,11,10,10,0,0.0,
slightly_prompting,150,12,10,10,0,0.0,
slightly_prompting,150,13,10,10,0,0.0,
slightly_prompting,150,14,10,10,0,0.0,
slightly_prompting,150,15,10,10,0,0.0,
slightly_prompting,150,16,10,10,0,0.0,
slightly_prompting,150,17,10,10,0,0.0,
slightly_prompting,150,18,10,10,0,0.0,
slightly_prompting,150,19,10,10,0,0.0,
slightly_prompting,150,20,10,10,0,0.0,
slightly_prompting,150,21,10,10,0,0.0,
slightly_prompting,150,22,10,10,0,0.0,
slightly_prompting,150,23,10,10,0,0.0,
slightly_prompting,150,24,10,10,0,0.0,
slightly_prompting,150,25,10,10,0,0.0,
slightly_prompting,150,26,10,10,0,0.0,
slightly_prompting,150,27,10,10,0,0.0,
slightly_prompting,150,28,10,10,0,0.0,
slightly_prompting,150,29,10,10,0,0.0,
slightly_prompting,150,30,10,10,0,0.0,
slightly_prompting,150,31,10,10,0,0.0,
slightly_prompting,150,32,10,10,0,0.0,
slightly_prompting,150,33,10,10,0,0.0,
slightly_prompting,150,34,10,10,0,0.0,
slightly_prompting,150,35,10,10,0,0.0,
slightly_prompting,150,36,10,10,0,0.0,
slightly_prompting,150,37,10,10,0,0.0,
slightly_prompting,150,38,10,10,0,0.0,
slightly_prompting,150,39,10,10,0,0.0,
slightly_prompting,150,40,10,10,0,0.0,
slightly_prompting,155,1,10,10,0,0.0,
slightly_prompting,155,2,10,10,0,0.0,
slightly_prompting,155,3,10,10,0,0.0,
slightly_prompting,155,4,10,10,0,0.0,
slightly_prompting,155,5,10,10,0,0.0,
slightly_prompting,155,6,10,10,0,0.0,
slightly_prompting,155,7,10,10,0,0.0,
slightly_prompting,155,8,10,10,0,0.0,
slightly_prompting,155,9,10,10,0,0.0,
slightly_prompting,155,10,10,10,0,0.0,
slightly_prompting,155,11,10,10,0,0.0,
slightly_prompting,155,12,10,10,0,0.0,
slightly_prompting,155,13,10,10,0,0.0,
slightly_prompting,155,14,10,10,0,0.0,
slightly_prompting,155,15,10,10,0,0.0,
slightly_prompting,155,16,10,10,0,0.0,
slightly_prompting,155,17,10,10,0,0.0,
slightly_prompting,155,18,10,10,0,0.0,
slightly_prompting,155,19,10,10,0,0.0,
slightly_prompting,155,20,10,10,0,0.0,
slightly_prompting,155,21,10,10,0,0.0,
slightly_prompting,155,22,10,10,0,0.0,
slightly_prompting,155,23,10,10,0,0.0,
slightly_prompting,155,24,10,10,0,0.0,
slightly_prompting,155,25,10,10,0,0.0,
slightly_prompting,155,26,10,10,0,0.0,
slightly_prompting,155,27,10,10,0,0.0,
slightly_prompting,155,28,10,10,0,0.0,
slightly_prompting,155,29,10,10,0,0.0,
slightly_prompting,155,30,10,10,0,0.0,
slightly_prompting,155,31,10,10,0,0.0,
slightly_prompting,155,32,10,10,0,0.0,
slightly_prompting,155,33,10,10,0,0.0,
slightly_prompting,155,34,10,10,0,0.0,
slightly_prompting,155,35,10,10,0,0.0,
slightly_prompting,155,36,10,10,0,0.0,
slightly_prompting,155,37,10,10,0,0.0,
slightly_prompting,155,38,10,10,0,0.0,
slightly_prompting,155,39,10,10,0,0.0,
slightly_prompting,155,40,10,10,0,0.0,
slightly_prompting,160,1,10,10,0,0.0,
slightly_prompting,160,2,10,10,0,0.0,
slightly_prompting,160,3,10,10,0,0.0,
slightly_prompting,160,4,10,10,0,0.0,
slightly_prompting,160,5,10,10,0,0.0,
slightly_prompting,160,6,10,10,0,0.0,
slightly_prompting,160,7,10,10,0,0.0,
slightly_prompting,160,8,10,10,0,0.0,
slightly_prompting,160,9,10,10,0,0.0,
slightly_prompting,160,10,10,10,0,0.0,
slightly_prompting,160,11,10,10,0,0.0,
slightly_prompting,160,12,10,10,0,0.0,
slightly_prompting,160,13,10,10,0,0.0,
slightly_prompting,160,14,10,10,0,0.0,
slightly_prompting,160,15,10,10,0,0.0,
slightly_prompting,160,16,10,10,0,0.0,
slightly_prompting,160,17,10,10,0,0.0,
slightly_prompting,160,18,10,10,0,0.0,
slightly_prompting,160,19,10,10,0,0.0,
slightly_prompting,160,20,10,10,0,0.0,
slightly_prompting,160,21,10,10,0,0.0,
slightly_prompting,160,22,10,10,0,0.0,
slightly_prompting,160,23,10,10,0,0.0,
slightly_prompting,160,24,10,10,0,0.0,
slightly_prompting,160,25,10,10,0,0.0,
slightly_prompting,160,26,10,10,0,0.0,
slightly_prompting,160,27,10,10,0,0.0,
slightly_prompting,160,28,10,10,0,0.0,
slightly_prompting,160,29,10,10,0,0.0,
slightly_prompting,160,30,10,10,0,0.0,
slightly_prompting,160,31,10,10,0,0.0,
slightly_prompting,160,32,10,10,0,0.0,
slightly_prompting,160,33,10,10,0,0.0,
slightly_prompting,160,34,10,10,0,0.0,
slightly_prompting,160,35,10,10,0,0.0,
slightly_prompting,160,36,10,10,0,0.0,
slightly_prompting,160,37,10,10,0,0.0,
slightly_prompting,160,38,10,10,0,0.0,
slightly_prompting,160,39,10,10,0,0.0,
slightly_prompting,160,40,10,10,0,0.0,
slightly_prompting,165,1,10,10,0,0.0,
slightly_prompting,165,2,10,10,0,0.0,
slightly_prompting,165,3,10,10,0,0.0,
slightly_prompting,165,4,10,10,0,0.0,
slightly_prompting,165,5,10,10,0,0.0,
slightly_prompting,165,6,10,10,0,0.0,
slightly_prompting,165,7,10,10,0,0.0,
slightly_prompting,165,8,10,10,0,0.0,
slightly_prompting,165,9,10,10,0,0.0,
slightly_prompting,165,10,10,10,0,0.0,
slightly_prompting,165,11,10,10,0,0.0,
slightly_prompting,165,12,10,10,0,0.0,
slightly_prompting,165,13,10,10,0,0.0,
slightly_prompting,165,14,10,10,0,0.0,
slightly_prompting,165,15,10,10,0,0.0,
slightly_prompting,165,16,10,10,0,0.0,
slightly_prompting,165,17,10,10,0,0.0,
slightly_prompting,165,18,10,10,0,0.0,
slightly_prompting,165,19,10,10,0,0.0,
slightly_prompting,165,20,10,10,0,0.0,
slightly_prompting,165,21,10,10,0,0.0,
slightly_prompting,165,22,10,10,0,0.0,
slightly_prompting,165,23,10,10,0,0.0,
slightly_prompting,165,24,10,10,0,0.0,
slightly_prompting,165,25,10,10,0,0.0,
